TRACK,TITLE,ARTIST,STARTTIME,ENDTIME,DURATION
1,Lachryma,Ghost,00:59:47,01:04:18,271
2,"You Belong with Me (2x speed, correct lyrics optional)",Taylor Swift,01:26:21,01:28:47,146
