TRACK,TITLE,ARTIST,STARTTIME,ENDTIME,DURATION
1,I Touch Myself,Divinyls,00:09:00,00:12:51,231
8,HOT TO GO!,Chappell Roan,01:07:45,01:10:50,185
9,Pink Pony Club,Chappell Roan,01:12:10,01:16:35,265
10,Copacabana,Barry Manilow,01:17:42,01:21:27,225
